,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1192,50,RM,4.094,9.169518377455928,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,82,13,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,Mn,Unf,0,Unf,0,702,702,GasA,Gd,Y,SBrkr,6.7357802,630,0,7.2943773,0,0,1,0,3,1,Gd,6,Typ,0,Gd,Detchd,82.0,Unf,1,250,TA,Fa,P,0,0,84,0,0,0,0,7,2007,WD,Normal,11.736069016284437
1193,120,RM,4.234,8.411832675758411,Pave,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,10,10,Hip,CompShg,VinylSd,VinylSd,BrkFace,425.0,TA,TA,PConc,Ex,TA,No,GLQ,883,Unf,0,341,1224,GasA,Ex,Y,SBrkr,7.1098795,0,0,7.1098795,1,0,2,0,2,1,TA,5,Typ,0,Gd,Attchd,10.0,Fin,2,402,TA,TA,Y,0,304,0,0,0,0,0,6,2009,WD,Normal,12.013700752882718
1194,60,RL,4.383,9.144627828610801,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,41,41,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,TA,TA,CBlock,TA,TA,No,ALQ,371,Unf,0,292,663,GasA,TA,Y,SBrkr,6.496775,689,0,7.20934,0,0,1,1,4,1,TA,7,Typ,0,Gd,Attchd,41.0,Fin,1,299,TA,TA,Y,379,36,0,0,0,0,0,3,2010,WD,Normal,11.970350312009105
1195,60,RL,3.932,8.990815266184685,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,3,3,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,728,728,GasA,Ex,Y,SBrkr,6.590301,728,0,7.283448,0,0,2,1,3,1,Gd,8,Typ,0,Gd,Attchd,3.0,Fin,2,400,TA,TA,Y,100,24,0,0,0,0,0,7,2008,WD,Normal,12.078239274020289
1196,60,RL,4.06,9.550662331752143,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,0,0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,879,879,GasA,Ex,Y,SBrkr,6.7787848,984,0,7.5299435,0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,0.0,Fin,3,660,TA,TA,Y,100,17,0,0,0,0,0,11,2006,New,Partial,12.297785453453374
1197,75,RM,4.176,9.088172738001974,Pave,IR1,Bnk,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,90,56,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,815,815,GasA,Ex,Y,SBrkr,6.703188,875,0,7.4324837,0,0,1,0,3,1,TA,7,Typ,1,Gd,Detchd,90.0,Unf,1,225,TA,TA,Y,0,0,330,0,0,0,0,7,2006,ConLw,Normal,11.877568578558138
1198,20,RL,4.25,9.116029692504942,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,8,8,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1212,1212,GasA,Ex,Y,SBrkr,7.100027,0,0,7.100027,0,0,2,0,3,1,Gd,6,Typ,0,Gd,Attchd,8.0,RFn,2,573,TA,TA,Y,356,0,0,0,0,0,0,6,2009,WD,Normal,12.089538829274222
1199,20,RL,4.316,9.326789184619429,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,5,43,27,Gable,CompShg,HdBoard,HdBoard,BrkFace,51.0,TA,TA,CBlock,TA,TA,No,Rec,547,Unf,0,504,1051,GasA,Gd,Y,SBrkr,7.231287,0,0,7.231287,0,0,1,1,3,1,TA,6,Typ,1,Po,Attchd,32.0,Unf,2,459,TA,TA,Y,0,82,0,0,0,0,0,10,2006,WD,Normal,11.904967552746252
1200,20,RL,4.26,9.143452426434552,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,36,36,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,864,864,GasA,Gd,Y,SBrkr,6.761573,0,0,6.761573,0,0,1,0,3,1,TA,5,Typ,0,Gd,Attchd,34.0,Unf,1,280,TA,TA,Y,0,0,0,0,0,0,0,7,2006,Oth,Abnorml,11.661776411702583
1201,60,RL,4.383,9.249561085129464,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,11,11,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,866,866,GasA,Ex,Y,SBrkr,6.763885,913,0,7.4838066,0,0,2,1,3,1,Gd,6,Typ,0,Gd,Attchd,11.0,RFn,2,546,TA,TA,Y,198,36,0,0,0,0,0,3,2009,WD,Normal,12.195517131590657
1202,50,RM,3.912,8.699514748210191,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,84,12,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,884,884,GasA,Ex,Y,SBrkr,6.784457,464,0,7.2063775,1,0,1,0,3,1,TA,5,Typ,1,Fa,Detchd,49.0,Unf,1,216,TA,TA,N,0,0,208,0,0,0,0,5,2009,WD,Normal,11.669929213779893
1203,20,RL,4.316,9.185022563991893,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,9,8,Gable,CompShg,VinylSd,VinylSd,BrkFace,171.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1630,1630,GasA,Ex,Y,SBrkr,7.396335,0,0,7.396335,0,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,9.0,Unf,2,451,TA,TA,Y,74,234,0,0,0,0,0,10,2009,WD,Normal,12.269047444691562
1204,20,RL,4.355,9.224243277145174,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,31,31,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,788,Unf,0,268,1056,GasA,Ex,Y,SBrkr,6.9791455,0,0,6.9791455,1,0,1,1,3,1,TA,6,Typ,0,Gd,Attchd,31.0,RFn,2,495,TA,TA,Y,0,88,0,0,0,0,0,7,2006,WD,Normal,11.941455846009388
1205,20,RL,4.5,9.594513744616725,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,7,19,18,Hip,CompShg,HdBoard,HdBoard,BrkFace,234.0,Gd,TA,CBlock,Gd,TA,Mn,ALQ,485,BLQ,177,1496,2158,GasA,Gd,Y,SBrkr,7.6943927,0,0,7.6943927,0,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,19.0,RFn,3,701,TA,TA,Y,84,70,0,0,0,0,0,6,2009,WD,Normal,12.513189630620563
1206,20,RH,4.234,9.093806555720231,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,4,4,40,40,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,1056,Unf,0,0,1056,GasA,TA,Y,SBrkr,6.9622436,0,0,6.9622436,1,0,1,0,2,1,TA,5,Typ,0,Gd,Detchd,40.0,Unf,1,384,TA,TA,Y,0,42,0,0,0,0,0,11,2006,WD,Normal,11.580584113444043
1207,20,RL,4.25,9.119868468812108,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,3,3,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Av,GLQ,340,Unf,0,1342,1682,GasA,Ex,Y,SBrkr,7.4383836,0,0,7.4383836,1,0,2,0,3,1,Gd,7,Typ,0,Gd,Attchd,3.0,RFn,2,544,TA,TA,Y,192,23,0,0,0,0,0,5,2006,WD,Normal,12.206072645530174
1208,20,RL,4.25,8.95712413640568,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,46,28,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,504,BLQ,108,319,931,GasA,TA,Y,SBrkr,7.156956,0,0,7.156956,1,0,1,0,3,1,TA,6,Typ,0,Gd,Detchd,28.0,Unf,2,506,TA,TA,Y,0,0,0,0,0,0,0,10,2008,WD,Normal,11.84939770159144
1209,20,RL,4.44,9.228376734462282,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRNn,Norm,1Fam,1Story,8,5,0,0,Hip,CompShg,VinylSd,VinylSd,Stone,420.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1220,Unf,0,440,1660,GasA,Ex,Y,SBrkr,7.4145727,0,0,7.4145727,1,0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,0.0,RFn,2,500,TA,TA,Y,322,50,0,0,0,0,0,5,2006,New,Partial,12.577636201962656
1210,60,RL,4.25,9.325274910068282,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,18,18,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1055,1055,GasA,Ex,Y,SBrkr,6.961296,790,0,7.5202346,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,18.0,RFn,2,462,TA,TA,Y,635,104,0,0,0,0,400,5,2010,WD,Normal,12.14950229404178
1211,50,RL,5.023,9.403766708502243,Pave,IR1,Bnk,AllPub,Inside,Mod,Gilbert,Norm,Norm,1Fam,1.5Fin,8,7,22,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,Wood,Gd,TA,Av,GLQ,427,Unf,0,132,559,GasA,Gd,Y,SBrkr,6.9847164,672,0,7.4685135,0,0,2,0,4,1,TA,8,Typ,0,Gd,Basment,22.0,RFn,2,492,TA,TA,Y,325,12,0,0,0,0,0,6,2010,WD,Normal,12.007621706806335
1212,30,RL,3.912,9.142061531222888,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,68,59,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,344,Unf,0,328,672,GasA,TA,Y,SBrkr,6.510258,0,0,6.510258,1,0,1,0,2,1,TA,4,Typ,0,Gd,Attchd,68.0,Unf,1,234,TA,TA,N,0,113,0,0,0,0,0,8,2009,WD,Normal,11.635143097694478
1213,80,RL,4.234,9.234642664499148,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,4,9,41,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,Gd,Av,GLQ,648,Unf,0,0,648,GasA,Ex,Y,SBrkr,6.8669333,0,0,6.8669333,1,1,0,0,0,1,TA,3,Typ,0,Gd,Attchd,41.0,Unf,1,364,TA,TA,Y,88,0,0,0,0,0,0,5,2006,WD,Normal,11.884489021402711
1214,85,RL,4.234,9.230633075243945,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,44,44,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,784,Unf,0,141,925,GasA,TA,Y,SBrkr,6.906755,0,0,6.906755,1,0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,44.0,Unf,1,300,TA,TA,Y,150,72,0,0,0,0,0,5,2006,WD,Normal,11.809319478024031
1215,20,RL,4.594,8.867004635333567,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,41,41,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,180,LwQ,374,340,894,GasA,TA,Y,SBrkr,6.795706,0,0,6.795706,0,0,1,0,3,1,TA,5,Typ,0,Gd,Detchd,41.0,RFn,1,384,TA,TA,Y,0,0,0,0,0,0,0,5,2007,WD,Normal,11.736069016284437
1216,90,RM,4.22,9.097171673870545,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,5,32,32,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,Slab,TA,TA,No,Unf,0,Unf,0,0,0,GasA,TA,Y,SBrkr,7.183871,584,0,7.550661,0,0,2,0,4,2,TA,8,Typ,0,Gd,Attchd,32.0,Unf,2,539,TA,TA,Y,0,0,0,0,0,0,0,4,2010,WD,Normal,11.626254150277232
1217,20,FV,4.277,9.064157861798101,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,0,0,Gable,CompShg,CemntBd,CmentBd,Stone,72.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,936,Unf,0,364,1300,GasA,Ex,Y,SBrkr,7.1808314,0,0,7.1808314,1,0,2,0,3,1,Gd,6,Typ,0,Gd,Attchd,0.0,RFn,2,552,TA,TA,Y,135,112,0,0,0,0,0,9,2009,New,Partial,12.343466568968994
1218,50,RM,3.951,8.738735461363474,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,5,59,56,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,Slab,TA,TA,No,Unf,0,Unf,0,0,0,GasA,Gd,N,SBrkr,6.510258,240,0,6.81564,0,0,1,0,2,1,TA,3,Typ,0,Gd,Attchd,26.0,Unf,0,0,TA,TA,N,0,0,0,0,0,0,0,7,2006,WD,Normal,11.296012463406655
1219,160,RM,3.045,7.426549072397305,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,35,35,Gable,CompShg,CemntBd,CmentBd,BrkFace,236.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,672,672,GasA,TA,Y,SBrkr,6.510258,546,0,7.1049657,0,0,1,1,3,1,TA,7,Typ,0,Gd,Attchd,26.0,Unf,0,0,TA,TA,N,201,0,0,0,0,0,0,4,2006,WD,Abnorml,11.424094251263613
1220,20,RL,4.19,8.961879012677683,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,42,42,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,312,LwQ,600,0,912,GasA,TA,Y,SBrkr,6.81564,0,0,6.81564,0,0,1,0,2,1,TA,5,Typ,0,Gd,Attchd,42.0,Unf,1,288,TA,TA,Y,0,0,0,0,0,0,0,11,2006,WD,Abnorml,11.652687407345388
1221,20,RL,4.008,9.017968479328726,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,40,40,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,250,LwQ,492,210,952,GasA,Ex,Y,SBrkr,7.0992017,0,0,7.0992017,0,0,1,0,3,1,TA,5,Typ,1,TA,Attchd,40.0,Unf,1,322,TA,TA,Y,0,63,0,0,0,0,0,8,2008,WD,Normal,11.805595078933049
1222,50,RL,4.355,9.25874951118387,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,58,57,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,320.0,TA,TA,CBlock,TA,TA,Mn,Rec,196,Unf,0,844,1040,GasA,Ex,Y,SBrkr,7.0630484,678,0,7.5207763,0,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,58.0,Unf,1,315,TA,TA,Y,0,0,0,0,0,0,0,1,2007,WD,Normal,11.870599909242044
1223,20,RL,4.49,9.276128112514186,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,55,55,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,44.0,TA,TA,CBlock,TA,Fa,No,LwQ,756,Unf,0,1380,2136,GasA,TA,N,FuseA,7.6666903,0,0,7.6666903,0,0,2,0,4,1,TA,7,Mod,0,Gd,Detchd,55.0,Unf,2,528,TA,TA,Y,0,30,0,0,0,0,0,10,2006,WD,Normal,11.834284063781393
1224,60,RL,4.094,9.641083287268616,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,4,3,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,724,Unf,0,64,788,GasA,Ex,Y,SBrkr,6.669498,702,0,7.3065314,1,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,4.0,Fin,2,388,TA,TA,Y,100,75,0,0,0,0,0,2,2008,WD,Normal,12.122691036591123
1225,80,RL,4.176,9.257414779362112,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,8,49,49,Hip,CompShg,VinylSd,VinylSd,BrkFace,63.0,TA,Gd,CBlock,TA,TA,Av,GLQ,507,Unf,0,81,588,GasA,Ex,Y,SBrkr,7.037028,0,0,7.037028,0,1,1,0,3,1,TA,6,Typ,0,Gd,Attchd,49.0,RFn,1,264,TA,TA,Y,224,0,0,0,0,0,0,6,2007,WD,Normal,11.884489021402711
1226,60,RL,4.453,9.588639812011577,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Feedr,Norm,1Fam,2Story,6,5,1,1,Gable,CompShg,VinylSd,VinylSd,Stone,74.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,894,894,GasA,Ex,Y,SBrkr,6.795706,1039,0,7.5668287,0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,1.0,Fin,3,668,TA,TA,Y,100,18,0,0,0,0,0,1,2008,WD,Normal,12.273731294003989
1227,20,RL,4.277,9.090655529030203,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,43,0,Gable,CompShg,VinylSd,VinylSd,BrkFace,300.0,TA,TA,CBlock,TA,TA,No,ALQ,595,Unf,0,317,912,GasA,Ex,Y,SBrkr,6.81564,0,0,6.81564,1,0,1,0,2,1,Gd,5,Typ,0,Gd,Detchd,16.0,Unf,2,576,TA,TA,Y,0,240,0,0,0,0,0,12,2008,WD,Normal,11.898187865760873
1228,120,RL,4.176,9.078978053779355,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,0,0,Hip,CompShg,MetalSd,MetalSd,BrkFace,766.0,Ex,TA,PConc,Ex,TA,No,GLQ,1540,Unf,0,162,1702,GasA,Ex,Y,SBrkr,7.4395595,0,0,7.4395595,1,0,1,1,1,1,Ex,7,Typ,1,Gd,Attchd,0.0,Fin,3,1052,TA,TA,Y,0,72,0,0,224,0,0,10,2008,New,Partial,12.813917896253697
1229,80,RL,4.25,8.9758830607617,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,48,48,Hip,CompShg,BrkFace,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,666,Unf,0,409,1075,GasA,Gd,Y,SBrkr,7.3178763,0,0,7.3178763,0,0,2,0,4,1,TA,7,Maj1,0,Gd,Basment,48.0,Unf,1,404,TA,TA,Y,0,0,0,0,0,0,0,8,2008,WD,Normal,11.751942365440728
1230,90,RL,4.234,9.846387960495555,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,RRAe,Duplex,1.5Fin,5,5,30,30,Shed,CompShg,Plywood,Plywood,None,1.0,TA,TA,CBlock,Gd,TA,No,GLQ,498,Rec,211,652,1361,GasA,Ex,Y,SBrkr,7.215975,1259,0,7.8709297,0,0,2,2,4,2,TA,12,Typ,1,TA,BuiltIn,30.0,RFn,2,600,TA,TA,N,155,24,145,0,0,0,8300,8,2007,WD,Normal,12.154779351142624
1231,90,RL,4.25,8.952605375892354,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,SLvl,5,6,44,44,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,120.0,TA,TA,CBlock,TA,TA,Av,ALQ,803,Unf,0,303,1106,GasA,TA,Y,SBrkr,7.0817084,0,0,7.0817084,1,0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,44.0,Unf,2,540,TA,TA,Y,0,18,0,0,0,0,0,5,2006,WD,Normal,11.794337924408413
1232,90,RL,4.25,9.194414221425923,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,45,45,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,TA,TA,No,Unf,0,Unf,0,0,0,GasA,TA,Y,SBrkr,7.1098795,0,0,7.1098795,0,0,2,0,2,2,TA,6,Typ,0,Gd,CarPort,45.0,Unf,2,462,TA,TA,Y,0,0,0,0,0,0,0,3,2007,WD,Normal,11.53076538309856
1233,20,RL,4.234,9.405907155520158,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,51,51,Hip,CompShg,Plywood,Plywood,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,Rec,1000,Unf,0,188,1188,GasA,Fa,Y,SBrkr,7.0800266,0,0,7.0800266,1,0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,51.0,RFn,2,531,TA,TA,Y,0,0,0,0,0,0,0,5,2010,COD,Abnorml,11.863582336583399
1234,70,RH,4.008,9.050758302151717,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,5,6,97,58,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,Av,Unf,0,Unf,0,940,940,GasA,TA,N,FuseA,6.931472,940,0,7.5827384,0,0,1,1,4,1,TA,7,Typ,0,Gd,Attchd,28.0,Unf,0,0,TA,TA,N,0,192,0,0,0,0,0,11,2008,WD,Abnorml,11.77528972943772
1235,70,RL,4.562,9.482807278621483,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,5,5,92,56,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Unf,0,Unf,0,747,747,GasA,Gd,Y,FuseF,6.793466,892,0,7.4866133,0,0,1,1,4,1,TA,9,Typ,0,Gd,Detchd,92.0,Unf,1,180,Fa,Fa,N,203,40,0,0,0,0,0,7,2006,WD,Normal,11.841415931849784
1236,160,RL,3.584,7.873978379604501,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,7,7,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,764,764,GasA,Ex,Y,SBrkr,6.638568,862,0,7.3938785,0,0,2,1,2,1,Gd,6,Typ,0,Gd,BuiltIn,7.0,RFn,2,474,TA,TA,Y,0,27,0,0,0,0,0,6,2010,WD,Normal,12.075394321888057
1237,60,RL,3.713,9.424887076064874,Pave,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2,1,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,847,847,GasA,Ex,Y,SBrkr,6.7417006,1101,0,7.5745587,0,0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2.0,Fin,2,434,TA,TA,Y,100,48,0,0,0,0,0,9,2006,WD,Normal,12.180754837545884
1238,20,RL,4.145,9.478227817099784,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,1,1,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1141,1141,GasA,Ex,Y,SBrkr,7.0396605,0,0,7.0396605,0,0,1,1,3,1,TA,6,Typ,0,Gd,Detchd,1.0,Unf,2,484,TA,TA,Y,0,0,0,0,0,0,0,3,2006,WD,Abnorml,11.867097278690842
1239,20,RL,4.16,9.109082539901955,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,1,1,Hip,CompShg,VinylSd,VinylSd,BrkFace,32.0,Gd,TA,PConc,Gd,TA,Av,GLQ,428,Unf,0,1048,1476,GasA,Ex,Y,SBrkr,7.3024964,0,0,7.3024964,0,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,1.0,RFn,2,472,TA,TA,Y,120,33,0,0,0,0,0,12,2007,WD,Normal,12.490875577231112
1240,60,RL,4.176,9.006754319877503,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,5,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,252.0,Gd,TA,PConc,Gd,TA,No,GLQ,550,Unf,0,334,884,GasA,Ex,Y,SBrkr,6.784457,884,0,7.4776044,1,0,2,1,3,1,Gd,8,Typ,0,Gd,Attchd,5.0,RFn,2,543,TA,TA,Y,0,63,0,0,0,0,0,7,2008,WD,Normal,12.323411137947407
1241,20,RL,4.418,9.195125206169703,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,6,0,0,Hip,CompShg,VinylSd,VinylSd,Stone,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1689,1689,GasA,Ex,Y,SBrkr,7.431892,0,0,7.431892,0,0,2,0,3,1,Gd,7,Typ,0,Gd,Attchd,0.0,RFn,3,954,TA,TA,Y,0,56,0,0,0,0,0,6,2007,New,Partial,12.422505731952896
